	KyliePenticost	weathernetwork	taitrealty	Kingelin1	
guys	0.0066861905137030235	7.946202264244032E-4	0.0	0.005130503346924123	
gwg	0.0032219693523215325	0.0	0.0	0.0	
gwillimbury	0.0	0.0	0.007071584234308427	0.0	
gwtdmiumx	0.0	0.0038291490663138186	0.0	0.0	
gwvgz	0.0	0.0038291490663138186	0.0	0.0	
gx	0.0	0.0038291490663138186	0.0	0.0	
gxaolzazw	0.0	0.0038291490663138186	0.0	0.0	
gxk	0.0	0.0038291490663138186	0.0	0.0	
gy	0.0	0.007658298132627637	0.0	0.0	
gym	0.01288787740928613	0.0	0.0	0.0	
gymnasium	0.0032219693523215325	0.0	0.0	0.0	
gymnastics	0.0032219693523215325	0.0	0.0	0.0	
gyrfalcon	0.0	0.015316596265255274	0.0	0.0	
gznplpmuq	0.0	0.0038291490663138186	0.0	0.0	
gzxgwl	0.0	0.0038291490663138186	0.0	0.0	
ha	0.0	0.0038291490663138186	0.01060737635146264	0.0	
haack	0.0	0.0	0.007071584234308427	0.0	
habitat	0.0	0.0038291490663138186	0.0	0.0	
habits	0.0016109846761607663	0.0	0.007071584234308427	0.0	
habs	0.08054923380803831	0.0	0.0	0.0	
hack	0.0	0.0019145745331569093	0.017678960585771068	0.0	
hacked	0.0	0.0	0.02121475270292528	0.0	
hacker	0.0	0.0	0.007071584234308427	0.0	
hackers	0.0	0.0	0.007071584234308427	0.0	
hacking	0.0	0.0	0.014143168468616855	0.0	
hacks	0.0	0.0	0.02121475270292528	0.0	
hagman	0.0032219693523215325	0.0	0.0	0.0	
haha	0.02899772417089379	0.0	0.0	0.0	
hahaha	0.0032219693523215325	0.0	0.0	0.0	
hail	0.0	0.0038291490663138186	0.0	0.024723083363979048	
hailproof	0.0	0.0038291490663138186	0.0	0.0	
hair	0.022553785466250725	0.0	0.0	0.0	
hairproblems	0.0032219693523215325	0.0	0.0	0.0	
hairy	0.0	0.011487447198941455	0.0	0.0	
haiyuxo	0.0	0.0038291490663138186	0.0	0.0	
hajfc	0.0	0.0038291490663138186	0.0	0.0	
haldimand	0.0	0.011487447198941455	0.0	0.0	
half	0.0033430952568515118	0.004767721358546419	0.0029349726365470665	0.0	
halftimeshow	0.0032219693523215325	0.0	0.0	0.0	
halfway	0.0	0.0	0.007071584234308427	0.0	
halifax	0.0	0.015316596265255274	0.0	0.0	
halifaxheadquartered	0.0	0.0	0.007071584234308427	0.0	
hall	0.03705264755169762	0.0	0.0035357921171542137	0.0	
halladayfan	0.03866363222785839	0.0	0.0	0.0	
hallelujah	0.01288787740928613	0.0	0.0	0.0	
hallleah	0.0032219693523215325	0.0	0.0	0.0	
hallman	0.0032219693523215325	0.0	0.0	0.0	
halloween	0.002674476205481209	0.0	0.0014674863182735332	0.005130503346924123	
hallways	0.0	0.0	0.007071584234308427	0.0	
halted	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
halton	0.0	0.0	0.0	0.049446166727958096	
hamburgers	0.0032219693523215325	0.0	0.0	0.0	
hamilton	0.0	0.0019145745331569093	0.0035357921171542137	0.0	
hamiltonpictwittercomyvv	0.0	0.0038291490663138186	0.0	0.0	
hammer	0.0	0.0	0.007071584234308427	0.0	
hammock	0.0	0.0	0.014143168468616855	0.0	
hand	0.0016109846761607663	0.0	0.0	0.012361541681989524	
handed	0.0032219693523215325	0.0	0.0	0.0	
handing	0.0032219693523215325	0.0	0.0	0.0	
handle	0.0032219693523215325	0.0019145745331569093	0.0	0.0	
hands	0.0033430952568515118	0.0	0.0029349726365470665	0.005130503346924123	
handset	0.0	0.0	0.007071584234308427	0.0	
handsome	0.0	0.0	0.007071584234308427	0.0	
handson	0.0	0.0	0.02121475270292528	0.0	
handy	0.0	0.0038291490663138186	0.0035357921171542137	0.0	
hang	0.0	0.0	0.014143168468616855	0.0	
hanging	0.0033430952568515118	0.003178480905697613	0.0014674863182735332	0.0	
hangouts	0.0	0.0	0.007071584234308427	0.0	
hannah	0.0	0.0038291490663138186	0.0	0.0	
hanover	0.0	0.011487447198941455	0.0	0.0	
hanson	0.0032219693523215325	0.0	0.0	0.0	
happen	0.0	0.0	0.0	0.0	
happened	0.016109846761607663	0.0	0.0	0.0	
happening	0.0	0.0	0.0	0.0	
happier	0.019331816113929194	0.0	0.0	0.0	
happiest	6.686190513703023E-4	0.0023838606792732095	0.0	0.005130503346924123	
happiness	0.0	0.0	0.0	0.0	
happy	0.0	0.0	0.0	0.0	
happybirthday	0.006443938704643065	0.0	0.0	0.0	
happybirthdaytome	0.0032219693523215325	0.0	0.0	0.0	
happybison	0.0	0.0038291490663138186	0.0	0.0	
happyeaster	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
happyfathersday	0.0032219693523215325	0.0	0.0	0.0	
happymothersday	0.0032219693523215325	0.0	0.0	0.0	
happynewyear	0.0016109846761607663	0.0019145745331569093	0.0	0.0	
happynewyearpictwittercomczk	0.0	0.0038291490663138186	0.0	0.0	
happythanksgiving	0.0032219693523215325	0.0	0.0	0.0	
happytobealive	0.0032219693523215325	0.0	0.0	0.0	
harassing	0.0	0.0	0.0	0.024723083363979048	
harassment	0.0	0.0	0.007071584234308427	0.0	
hard	0.0	0.0	0.0	0.0	
harder	0.0016109846761607663	0.0	0.0	0.012361541681989524	
hardest	0.0	0.0038291490663138186	0.0	0.0	
hardline	0.0	0.0	0.007071584234308427	0.0	
hardtoexpla	0.0	0.0	0.007071584234308427	0.0	
hardware	0.0032219693523215325	0.0	0.0	0.0	
hardwon	0.0	0.0	0.0	0.024723083363979048	
harmo	0.0	0.0	0.007071584234308427	0.0	
harper	0.0	0.0	0.035357921171542135	0.0	
harrison	0.0	0.0	0.014143168468616855	0.0	
harry	0.0	0.0	0.014143168468616855	0.0	
harsh	0.0	0.0038291490663138186	0.0	0.0	
harvesting	0.0	0.0038291490663138186	0.0	0.0	
hasalwaysbeenmydream	0.0032219693523215325	0.0	0.0	0.0	
hashtag	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
hashtagdaniellestronggmailcom	0.0032219693523215325	0.0	0.0	0.0	
hashtags	0.0032219693523215325	0.0	0.0	0.0	
hasn	0.0	0.0	0.007071584234308427	0.0	
hassell	0.0	0.0	0.007071584234308427	0.0	
hat	0.02899772417089379	0.0	0.0	0.0	
hatches	0.0032219693523215325	0.0	0.0	0.0	
hate	0.009360666719184231	7.946202264244032E-4	0.0	0.015391510040772369	
hatefilled	0.0	0.0	0.0	0.024723083363979048	
hates	0.0	0.0	0.007071584234308427	0.0	
hatestrawberry	0.0032219693523215325	0.0	0.0	0.0	
hathaway	0.0	0.0	0.007071584234308427	0.0	
hatin	0.0032219693523215325	0.0	0.0	0.0	
hating	0.0016109846761607663	0.0019145745331569093	0.0	0.0	
hatred	0.0	0.0	0.0	0.024723083363979048	
hats	0.0016109846761607663	0.0019145745331569093	0.0	0.0	
hattrick	0.0032219693523215325	0.0	0.0	0.0	
haunting	0.0	0.0038291490663138186	0.0	0.0	
haus	0.0	0.0	0.007071584234308427	0.0	
haventseenhappygilmour	0.0032219693523215325	0.0	0.0	0.0	
havesomerespect	0.0032219693523215325	0.0	0.0	0.0	
havoc	0.0	0.007658298132627637	0.0	0.0	
hawking	0.0	0.0038291490663138186	0.0	0.0	
hawks	0.0032219693523215325	0.0	0.0	0.0	
hayleypress	0.009665908056964597	0.0	0.0	0.0	
haystack	0.0032219693523215325	0.0	0.0	0.0	
hayyleypress	0.016109846761607663	0.0	0.0	0.0	
hazardous	0.0	0.0038291490663138186	0.0	0.0	
hazards	0.0	0.0	0.0035357921171542137	0.012361541681989524	
hazel	0.0032219693523215325	0.0	0.0	0.0	
hbklrlp	0.0	0.0038291490663138186	0.0	0.0	
hbo	0.0	0.0	0.014143168468616855	0.0	
hc	0.0	0.0057437235994707275	0.0	0.012361541681989524	
hcjzuv	0.0	0.0038291490663138186	0.0	0.0	
hcmen	0.006443938704643065	0.0	0.0	0.0	
hcteluscup	0.0032219693523215325	0.0	0.0	0.0	
hcwjc	0.019331816113929194	0.0	0.0	0.0	
hcwu	0.0032219693523215325	0.0	0.0	0.0	
hd	0.0	0.0019145745331569093	0.01060737635146264	0.0	
hdbrqlwy	0.0	0.0038291490663138186	0.0	0.0	
head	0.0	0.0	0.0	0.0	
headache	0.0032219693523215325	0.0	0.0	0.0	
headaches	0.0048329540284822985	0.0019145745331569093	0.0	0.0	
headed	0.0	0.0	0.0	0.0	
heading	0.009665908056964597	0.01914574533156909	0.0	0.0	
headline	0.0	0.0	0.007071584234308427	0.0	
headlines	0.0	0.0	0.007071584234308427	0.0	
heads	0.0013372381027406046	0.003178480905697613	0.0029349726365470665	0.0	
headset	0.0	0.0	0.007071584234308427	0.0	
headstrong	0.05799544834178758	0.0	0.0	0.0	
headstrongfdn	0.006443938704643065	0.0	0.0	0.0	
headsup	0.0	0.0	0.007071584234308427	0.0	
headwinds	0.0	0.0	0.007071584234308427	0.0	
health	0.0	0.0	0.0	0.0	
healthcare	0.0	0.0	0.0	0.024723083363979048	
healthrelated	0.0	0.0	0.007071584234308427	0.0	
healthy	0.008054923380803831	0.0	0.014143168468616855	0.0	
healthyglow	0.0032219693523215325	0.0	0.0	0.0	
hear	0.021395809643849673	0.0023838606792732095	0.0	0.005130503346924123	
heard	0.007354809565073324	0.0023838606792732095	0.0	0.010261006693848246	
heardawg	0.0032219693523215325	0.0	0.0	0.0	
hearing	0.0013372381027406046	7.946202264244032E-4	0.0014674863182735332	0.0	
hearst	0.0	0.0038291490663138186	0.0	0.0	
heart	0.0	0.0	0.0	0.0	
heartbeat	0.0032219693523215325	0.0	0.0	0.0	
heartbreaking	0.0	0.0038291490663138186	0.0	0.0	
heartbroken	0.0032219693523215325	0.0	0.0	0.0	
heartfelt	0.009665908056964597	0.0	0.0	0.0	
heartland	0.0	0.0	0.007071584234308427	0.0	
heartless	0.006443938704643065	0.0	0.0	0.0	
hearts	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
heartstopping	0.006443938704643065	0.0	0.0	0.0	
heartstrings	0.0	0.0038291490663138186	0.0	0.0	
heartwarming	0.0	0.007658298132627637	0.0	0.0	
heat	0.0	0.0	0.0	0.0	
heated	0.0	0.0	0.007071584234308427	0.0	
heather	0.0	0.0038291490663138186	0.0	0.0	
heatherfound	0.009665908056964597	0.0	0.0	0.0	
heating	0.0	0.0038291490663138186	0.0035357921171542137	0.0	
heatstroke	0.0	0.0	0.0	0.049446166727958096	
heaven	0.01288787740928613	0.0	0.0	0.0	
heavier	0.0	0.0038291490663138186	0.0	0.0	
heavy	0.0	0.0	0.0	0.0	
heavyeyes	0.0032219693523215325	0.0	0.0	0.0	
hebeatsatravelagent	0.0032219693523215325	0.0	0.0	0.0	
heck	0.01288787740928613	0.0	0.0	0.0	
hedge	0.0	0.0	0.007071584234308427	0.0	
heels	0.01288787740928613	0.0	0.0	0.0	
hefty	0.0	0.007658298132627637	0.0	0.0	
hehe	0.0032219693523215325	0.0	0.0	0.0	
heighten	0.0	0.0	0.007071584234308427	0.0	
heightens	0.0	0.007658298132627637	0.0	0.0	
heights	0.0	0.0019145745331569093	0.007071584234308427	0.0	
heinz	0.0	0.0	0.0	0.024723083363979048	
heinzfield	0.0032219693523215325	0.0	0.0	0.0	
heit	0.0	0.0038291490663138186	0.0	0.0	
hejx	0.0	0.0038291490663138186	0.0	0.0	
hel	0.0	0.0	0.007071584234308427	0.0	
held	0.0032219693523215325	0.0	0.0035357921171542137	0.0	
helicopter	0.0	0.0019145745331569093	0.0035357921171542137	0.0	
helicopters	0.0	0.0	0.007071584234308427	0.0	
helihockey	0.0	0.0038291490663138186	0.0	0.0	
hell	0.0032219693523215325	0.0	0.0	0.012361541681989524	
hello	0.004680333359592116	0.0071515820378196295	0.0014674863182735332	0.0	
hellocanada	0.0	0.0	0.0	0.049446166727958096	
helloholidays	0.0	0.0	0.0	0.09889233345591619	
helmer	0.0	0.0038291490663138186	0.0	0.0	
helmkay	0.0	0.0038291490663138186	0.0	0.0	
help	0.0	0.0	0.0	0.0	
helped	0.004011714308221813	0.0	0.0014674863182735332	0.010261006693848246	
helpers	0.0032219693523215325	0.0	0.0	0.0	
helpful	0.0020058571541109065	7.946202264244032E-4	0.0	0.005130503346924123	
helping	0.0	0.0	0.0	0.0	
helpingtoeducateothers	0.0032219693523215325	0.0	0.0	0.0	
helps	0.0048329540284822985	0.0019145745331569093	0.0	0.0	
helptoronto	0.0	0.0	0.007071584234308427	0.0	
helsinki	0.0	0.0	0.0	0.024723083363979048	
hem	0.0032219693523215325	0.0	0.0	0.0	
hemisphere	0.0	0.0038291490663138186	0.0	0.0	
hemorrhagic	0.0	0.0	0.0	0.024723083363979048	
henei	0.0	0.0038291490663138186	0.0	0.0	
hennessey	0.0032219693523215325	0.0	0.0	0.0	
henri	0.0032219693523215325	0.0	0.0	0.0	
henry	0.0	0.0	0.0	0.024723083363979048	
hepnk	0.0	0.0038291490663138186	0.0	0.0	
herald	0.0	0.0	0.007071584234308427	0.0	
herestohardwork	0.0032219693523215325	0.0	0.0	0.0	
herewego	0.01288787740928613	0.0	0.0	0.0	
heritage	6.686190513703023E-4	0.0023838606792732095	0.0014674863182735332	0.0	
heritageday	0.0	0.007658298132627637	0.0	0.0	
hermit	0.0	0.0	0.007071584234308427	0.0	
hero	0.006443938704643065	0.0	0.0	0.0	
heroes	0.009665908056964597	0.0	0.0	0.0	
herrlesmarket	0.03866363222785839	0.0	0.0	0.0	
hesgoodipromise	0.0032219693523215325	0.0	0.0	0.0	
hesgotabigshirttofill	0.0032219693523215325	0.0	0.0	0.0	
hesmyhero	0.0032219693523215325	0.0	0.0	0.0	
hespeler	0.0032219693523215325	0.0	0.0	0.0	
hey	0.02416477014241149	0.009572872665784545	0.0	0.0	
heymommy	0.0032219693523215325	0.0	0.0	0.0	
hfk	0.0	0.0038291490663138186	0.0	0.0	
hfl	0.0	0.0038291490663138186	0.0	0.0	
hfxmooseheads	0.006443938704643065	0.0	0.0	0.0	
hgtvcanada	0.0	0.0	0.02828633693723371	0.0	
hhgqzwt	0.0	0.0038291490663138186	0.0	0.0	
hiatus	0.0	0.0038291490663138186	0.0	0.0	
hibernation	0.0	0.007658298132627637	0.0	0.0	
hick	0.006443938704643065	0.0	0.0	0.0	
hidden	0.0	0.0	0.007071584234308427	0.0	
hide	0.0	0.0	0.007071584234308427	0.0	
hideaway	0.0	0.0	0.0	0.024723083363979048	
hides	0.0	0.0	0.007071584234308427	0.0	
hierarchy	0.0	0.0	0.007071584234308427	0.0	
hifive	0.0	0.0	0.007071584234308427	0.0	
hig	0.0	0.0	0.007071584234308427	0.0	
high	0.0	0.0	0.0	0.0	
highcontrast	0.0	0.0	0.007071584234308427	0.0	
highend	0.0	0.0	0.007071584234308427	0.0	
higher	0.0013372381027406046	7.946202264244032E-4	0.005869945273094133	0.0	
highest	0.0	0.0019145745331569093	0.0035357921171542137	0.0	
highgear	0.0032219693523215325	0.0	0.0	0.0	
highheeled	0.0	0.0	0.007071584234308427	0.0	
highinterest	0.0	0.0	0.007071584234308427	0.0	
highland	0.0032219693523215325	0.0	0.0	0.0	
highlands	0.0	0.0	0.014143168468616855	0.0	
highlight	0.0	0.0	0.007071584234308427	0.0	
highlights	0.0033430952568515118	7.946202264244032E-4	0.0014674863182735332	0.0	
highly	0.0048329540284822985	0.0	0.007071584234308427	0.0	
highmark	0.0032219693523215325	0.0	0.0	0.0	
highrise	0.0	0.0	0.02828633693723371	0.0	
highrises	0.0	0.0	0.007071584234308427	0.0	
highriver	0.0	0.0038291490663138186	0.0	0.0	
highroller	0.0032219693523215325	0.0	0.0	0.0	
highs	0.0	0.007658298132627637	0.0	0.0	
highsecurity	0.0	0.0	0.007071584234308427	0.0	
hightech	0.0	0.0	0.007071584234308427	0.0	
highway	0.0	0.015316596265255274	0.0	0.0	
highwayofheroes	0.0032219693523215325	0.0	0.0	0.0	
hike	0.0032219693523215325	0.0	0.007071584234308427	0.0	
hiked	0.0032219693523215325	0.0	0.0	0.0	
hiker	0.0	0.007658298132627637	0.0	0.0	
hikes	0.0	0.0	0.02828633693723371	0.0	
hiking	0.0	0.0	0.014143168468616855	0.0	
hilarious	0.0048329540284822985	0.0	0.007071584234308427	0.0	
hill	0.0013372381027406046	7.946202264244032E-4	0.0029349726365470665	0.0	
hillel	0.0	0.0	0.007071584234308427	0.0	
hillier	0.0	0.0038291490663138186	0.0	0.0	
hillissf	0.0032219693523215325	0.0	0.0	0.0	
hills	0.0	0.0019145745331569093	0.01060737635146264	0.0	
hillsdale	0.0	0.015316596265255274	0.0	0.0	
hiltonhotel	0.0032219693523215325	0.0	0.0	0.0	
himeult	0.0	0.0038291490663138186	0.0	0.0	
hinchcliffe	0.0	0.007658298132627637	0.0	0.0	
hinschcity	0.0032219693523215325	0.0	0.0	0.0	
hint	0.0016109846761607663	0.0019145745331569093	0.0	0.0	
hip	0.0032219693523215325	0.0	0.0	0.0	
hire	0.0032219693523215325	0.0	0.0	0.0	
hired	0.0	0.0	0.007071584234308427	0.0	
hireme	0.0032219693523215325	0.0	0.0	0.0	
hiring	0.0	0.0	0.007071584234308427	0.0	
historic	0.0	0.0	0.014143168468616855	0.0	
historical	0.0	0.0038291490663138186	0.0	0.0	
historically	0.0	0.0	0.007071584234308427	0.0	
history	0.0020058571541109065	0.0015892404528488064	0.0044024589548206	0.0	
historycenter	0.0032219693523215325	0.0	0.0	0.0	
hit	0.0	0.0	0.0	0.0	
hitching	0.0032219693523215325	0.0	0.0	0.0	
hitlers	0.0	0.0	0.007071584234308427	0.0	
hits	6.686190513703023E-4	0.0071515820378196295	0.005869945273094133	0.0	
hittin	0.0032219693523215325	0.0	0.0	0.0	
hitting	0.0	0.0015892404528488064	0.0014674863182735332	0.005130503346924123	
hixixnk	0.0	0.0038291490663138186	0.0	0.0	
hka	0.0	0.0038291490663138186	0.0	0.0	
hkjjhxg	0.0	0.0038291490663138186	0.0	0.0	
hl	0.0	0.0038291490663138186	0.0	0.0	
hlduy	0.0	0.0038291490663138186	0.0	0.0	
hlqzxgq	0.0	0.0038291490663138186	0.0	0.0	
hm	0.0	0.0038291490663138186	0.0	0.0	
hmf	0.0	0.0038291490663138186	0.0	0.0	
hmi	0.0032219693523215325	0.0	0.0	0.0	
hnic	0.009665908056964597	0.0	0.0	0.0	
hnjy	0.0	0.0038291490663138186	0.0	0.0	
hnu	0.0	0.0038291490663138186	0.0	0.0	
ho	0.0	0.0	0.007071584234308427	0.0	
hoarder	0.0032219693523215325	0.0	0.0	0.0	
hoax	0.0	0.0	0.007071584234308427	0.0	
hobby	0.009665908056964597	0.0	0.0	0.0	
hockey	0.12770623881172774	0.004767721358546419	0.0014674863182735332	0.0	
hockeybluespickmeup	0.0032219693523215325	0.0	0.0	0.0	
hockeycanada	0.06443938704643065	0.0	0.0	0.0	
hockeycanadas	0.0032219693523215325	0.0	0.0	0.0	
hockeyday	0.0032219693523215325	0.0	0.0	0.0	
hockeydayincanada	0.009665908056964597	0.0	0.0	0.0	
hockeyfamily	0.0032219693523215325	0.0	0.0	0.0	
hockeyfightscancer	0.006443938704643065	0.0	0.0	0.0	
hockeyhallfame	0.006443938704643065	0.0	0.0	0.0	
hockeyhero	0.0032219693523215325	0.0	0.0	0.0	
hockeyisback	0.02577575481857226	0.0	0.0	0.0	
hockeyisourgam	0.0032219693523215325	0.0	0.0	0.0	
hockeyisourgame	0.0032219693523215325	0.0	0.0	0.0	
hockeylove	0.006443938704643065	0.0	0.0	0.0	
hockeyministries	0.0032219693523215325	0.0	0.0	0.0	
hockeymom	0.0032219693523215325	0.0	0.0	0.0	
hockeynight	0.01288787740928613	0.0	0.0	0.0	
hockeyor	0.0032219693523215325	0.0	0.0	0.0	
hockeyrocks	0.0032219693523215325	0.0	0.0	0.0	
hockeyschool	0.0032219693523215325	0.0	0.0	0.0	
hockeyseason	0.0032219693523215325	0.0	0.0	0.0	
hockeytech	0.0032219693523215325	0.0	0.0	0.0	
hockeyweekendacrossamerica	0.0032219693523215325	0.0	0.0	0.0	
hockeywife	0.006443938704643065	0.0	0.0	0.0	
hockeywives	0.006443938704643065	0.0	0.0	0.0	
hockeywivestv	0.009665908056964597	0.0	0.0	0.0	
hodgkinslymphoma	0.022553785466250725	0.0	0.0	0.0	
hofbrauhaus	0.0032219693523215325	0.0	0.0	0.0	
hogging	0.0	0.0	0.0	0.024723083363979048	
hold	0.002674476205481209	0.0023838606792732095	0.007337431591367667	0.0	
holdenryder	0.0032219693523215325	0.0	0.0	0.0	
holding	0.006443938704643065	0.0	0.0	0.0	
holds	0.0016109846761607663	0.0057437235994707275	0.0	0.0	
hole	0.0	0.0	0.0	0.024723083363979048	
holiday	0.002674476205481209	0.0	0.0029349726365470665	0.005130503346924123	
holidays	6.686190513703023E-4	0.0	0.0014674863182735332	0.005130503346924123	
holistic	0.0032219693523215325	0.0	0.0	0.0	
holisticvanity	0.016109846761607663	0.0	0.0	0.0	
holla	0.0032219693523215325	0.0	0.0	0.0	
holly	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
hollywood	0.0032219693523215325	0.0	0.0	0.0	
holy	0.009665908056964597	0.0	0.0	0.0	
homebuyer	0.0016109846761607663	0.0	0.007071584234308427	0.0	
homebuyers	0.0	0.0	0.02121475270292528	0.0	
homefreeguys	0.0032219693523215325	0.0	0.0	0.0	
homegrown	0.0032219693523215325	0.0	0.0	0.0	
homeice	0.0032219693523215325	0.0	0.0	0.0	
homeless	0.0	0.007658298132627637	0.0	0.0	
homemade	0.0013372381027406046	0.0015892404528488064	0.0	0.005130503346924123	
homeowner	0.0	0.0	0.007071584234308427	0.0	
homeowners	0.0	0.0	0.014143168468616855	0.0	
homepage	0.0	0.0	0.007071584234308427	0.0	
homer	0.0032219693523215325	0.0	0.0	0.0	
homerwatson	0.009665908056964597	0.0	0.0	0.0	
homes	0.0013372381027406046	0.0023838606792732095	0.029349726365470667	0.0	
homestaging	0.0	0.0	0.007071584234308427	0.0	
homesweethome	0.0032219693523215325	0.0	0.0	0.0	
hometown	0.006443938704643065	0.0	0.0	0.0	
hometownhockey	0.01288787740928613	0.0	0.0	0.0	
hometownpride	0.0032219693523215325	0.0	0.0	0.0	
homework	0.03866363222785839	0.0	0.0	0.0	
homeworkjust	0.0032219693523215325	0.0	0.0	0.0	
homosexuality	0.0	0.0	0.0	0.024723083363979048	
honda	0.0	0.0	0.02828633693723371	0.0	
hondacivic	0.0032219693523215325	0.0	0.0	0.0	
honest	6.686190513703023E-4	0.0	0.0029349726365470665	0.005130503346924123	
honestly	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
honey	0.0032219693523215325	0.0	0.0	0.0	
honeynutcheerios	0.0032219693523215325	0.0	0.0	0.0	
honigman	0.0	0.0	0.014143168468616855	0.0	
honks	0.0032219693523215325	0.0	0.0	0.0	
honor	0.0048329540284822985	0.0	0.0035357921171542137	0.0	
honored	0.009665908056964597	0.0	0.0	0.0	
honour	0.016109846761607663	0.0057437235994707275	0.0	0.0	
honoured	0.0013372381027406046	7.946202264244032E-4	0.0	0.005130503346924123	
hood	0.0032219693523215325	0.0	0.0035357921171542137	0.0	
hook	0.006443938704643065	0.0	0.0	0.0	
hooked	0.0016109846761607663	0.0	0.0	0.012361541681989524	
hookmeuptoaniv	0.0032219693523215325	0.0	0.0	0.0	
hooos	0.0	0.0038291490663138186	0.0	0.0	
hoop	0.0	0.0	0.007071584234308427	0.0	
hoopla	0.0	0.0	0.007071584234308427	0.0	
hootchat	0.0032219693523215325	0.0	0.0	0.0	
hop	0.0	0.0038291490663138186	0.0035357921171542137	0.0	
hope	0.0	0.0	0.0	0.0	
hopefully	0.0032219693523215325	0.0019145745331569093	0.0	0.0	
hopes	6.686190513703023E-4	7.946202264244032E-4	0.0029349726365470665	0.0	
hopewell	0.0	0.0038291490663138186	0.0	0.0	
hopewellrocks	0.0	0.007658298132627637	0.0	0.0	
hoping	0.006017571462332721	0.0023838606792732095	0.0014674863182735332	0.0	
hoppermark	0.0	0.0038291490663138186	0.0	0.0	
hoppermarkpictwittercomrzdprme	0.0	0.0038291490663138186	0.0	0.0	
hoppy	0.0032219693523215325	0.0	0.0	0.0	
hordos	0.0	0.0038291490663138186	0.0	0.0	
horizon	0.0	0.007658298132627637	0.0	0.0	
horizons	0.0032219693523215325	0.0	0.0	0.0	
hormones	0.0032219693523215325	0.0	0.0	0.0	
horn	0.009665908056964597	0.0	0.0	0.0	
horr	0.0	0.0	0.007071584234308427	0.0	
horrendous	0.0032219693523215325	0.0	0.0	0.0	
horrible	0.009665908056964597	0.0	0.0	0.0	
horrid	0.006443938704643065	0.0	0.0	0.0	
horrific	0.0032219693523215325	0.0	0.0	0.0	
horrifying	0.0	0.0038291490663138186	0.0	0.0	
horses	0.0	0.0038291490663138186	0.0	0.0	
horseshoe	0.0	0.0038291490663138186	0.0	0.0	
horto	0.0	0.0	0.007071584234308427	0.0	
hortons	0.006443938704643065	0.0	0.0035357921171542137	0.0	
hospital	0.0	0.0019145745331569093	0.0	0.024723083363979048	
hospitals	0.0	0.0	0.02121475270292528	0.0	
host	0.0020058571541109065	7.946202264244032E-4	0.0044024589548206	0.0	
hostestwiththemostest	0.0032219693523215325	0.0	0.0	0.0	
hosting	0.0020058571541109065	7.946202264244032E-4	0.005869945273094133	0.0	
hosts	0.0	0.0038291490663138186	0.0035357921171542137	0.0	
hot	0.0	0.0	0.0	0.0	
hotbed	0.0032219693523215325	0.0	0.0	0.0	
hotchocolate	0.0032219693523215325	0.0	0.0	0.0	
hotel	0.0	0.0	0.0	0.0	
hotlines	0.0	0.0	0.007071584234308427	0.0	
